depth,table,price,x,y,z,df_original,id,cut_int,color_int,clarity_int,raw_density,carat_sqr
63.5,56.0,,6.13,6.18,3.91,0,9886.0,3,7,3,3.6860984952252274,0.6857496100000001
61.6,57.0,,4.73,4.65,2.89,0,9887.0,5,4,7,3.5869300763378953,0.02085136
60.7,59.0,,6.38,6.41,3.88,0,9888.0,4,6,3,3.7812972299779433,1.0
61.9,57.0,,7.42,7.35,4.57,0,9889.0,5,5,4,3.70735801029466,5.62448656
58.6,65.0,,4.68,4.71,2.75,0,9890.0,3,5,5,3.6622966559272294,0.01874161
60.7,61.0,,6.17,6.19,3.75,0,9891.0,3,6,3,3.7703935086391764,0.6561
62.9,56.0,,4.36,4.39,2.75,0,9892.0,3,6,4,3.647686663715587,0.01048576
63.5,59.0,,6.1,6.06,3.86,0,9893.0,3,2,6,3.8265102310791694,0.6857496100000001
62.4,53.0,,4.58,4.59,2.86,0,9894.0,5,3,3,3.5926056989504205,0.016796159999999997
62.9,59.0,,4.94,5.01,3.13,0,9895.0,2,7,3,3.8726856153042966,0.0625
61.9,58.0,,4.6,4.51,2.82,0,9896.0,4,7,4,3.589515333383928,0.015006249999999997
61.7,58.0,,5.26,5.3,3.26,0,9897.0,5,7,6,3.69709034588481,0.09834496000000004
62.9,56.0,,4.57,4.52,2.86,0,9898.0,5,6,3,3.6562264249566976,0.016796159999999997
59.3,61.0,,6.51,6.57,3.88,0,9899.0,2,4,4,3.6155399667934356,1.0
62.4,56.0,,5.83,5.86,3.65,0,9900.0,5,6,2,3.704955024492399,0.35153041
61.4,54.0,,6.52,6.57,4.02,0,9901.0,3,4,2,3.58880165661872,1.1255088100000001
60.7,59.0,,6.39,6.42,3.89,0,9902.0,4,1,1,3.7974069124912404,1.04060401
63.4,56.0,,5.15,5.1,3.25,0,9903.0,3,4,5,3.7253437596098937,0.07890481000000002
62.3,58.0,,5.09,5.15,3.19,0,9904.0,4,6,3,3.587612762406219,0.0625
63.3,56.0,,5.83,5.86,3.7,0,9905.0,3,4,3,3.702354143464325,0.3701505600000001
61.7,55.0,,4.27,4.3,2.64,0,9906.0,3,3,6,3.5896242529868148,0.007072809999999998
62.9,55.0,,4.76,4.71,2.98,0,9907.0,5,4,5,3.592254667865523,0.025600000000000005
63.1,63.0,,7.27,7.21,4.57,0,9908.0,3,5,2,3.757133559907134,5.0625
61.1,55.0,,7.53,7.55,4.61,0,9909.0,5,5,3,3.5942480812982294,6.075732010000001
61.7,55.0,,4.76,4.73,2.93,0,9910.0,5,6,5,3.6381075025598633,0.025600000000000005
62.0,54.8,,6.6,6.63,4.1,0,9911.0,5,4,6,3.645326457378108,1.4115816100000005
60.5,59.0,,4.63,4.6,2.79,0,9912.0,4,3,5,3.6350528142881804,0.016796159999999997
62.7,56.0,,4.73,4.78,2.98,0,9913.0,5,7,3,3.651151095140507,0.028257609999999992
62.3,57.0,,8.04,8.14,5.04,0,9914.0,5,3,3,3.6744439729514364,16.64966416
61.5,57.0,,6.45,6.46,3.97,0,9915.0,5,2,1,3.6634467629548637,1.04060401
61.8,56.0,,7.74,7.85,4.82,0,9916.0,5,1,4,3.6673015810577114,10.266256810000002
61.5,54.0,,4.57,4.6,2.82,0,9917.0,5,5,3,3.5423882174095227,0.015006249999999997
62.5,58.0,,5.68,5.71,3.56,0,9918.0,3,7,5,3.6895649265038664,0.25411680999999997
61.0,61.0,,4.31,4.25,2.61,0,9919.0,4,7,2,3.765007082919575,0.0081
62.0,54.0,,4.66,4.7,2.9,0,9920.0,5,4,8,3.5896580063543255,0.02085136
63.7,56.0,,5.63,5.67,3.6,0,9921.0,3,5,3,3.7069407505563023,0.25411680999999997
62.5,57.0,,5.7,5.73,3.57,0,9922.0,5,4,6,3.653523501804506,0.25411680999999997
61.9,57.0,,7.67,7.64,4.74,0,9923.0,3,2,5,3.6722573400431675,8.352099999999998
59.4,58.0,,5.42,5.38,3.21,0,9924.0,4,6,3,3.6537557468129314,0.10556000999999997
61.7,58.0,,4.34,4.32,2.67,0,9925.0,4,6,4,3.595735745065212,0.0081
62.5,59.0,,6.76,6.72,4.21,0,9926.0,3,3,4,3.7647351734689574,2.0736
62.2,54.5,,4.38,4.42,2.74,0,9927.0,5,2,6,3.619547547507693,0.01048576
61.9,58.0,,6.3,6.37,3.92,0,9928.0,3,3,3,3.8140396324486288,1.0
61.5,58.0,,7.08,7.11,4.36,0,9929.0,5,3,3,3.690588899889578,3.321506250000001
61.2,59.0,,6.45,6.4,3.93,0,9930.0,4,3,3,3.735428131842121,1.04060401
62.4,56.0,,4.83,4.79,3.0,0,9931.0,4,6,3,3.717198960913221,0.03418801
62.1,60.0,,5.7,5.66,3.53,0,9932.0,4,5,2,3.7406201315960703,0.25411680999999997
61.5,55.0,,4.97,5.01,3.07,0,9933.0,5,4,7,3.610576839491768,0.044774560000000005
61.2,57.0,,6.96,6.99,4.27,0,9934.0,5,5,4,3.6392132506180594,2.5204737600000002
61.8,57.0,,6.39,6.43,3.96,0,9935.0,5,6,2,3.687603626271403,1.0
60.7,60.0,,7.41,7.32,4.47,0,9936.0,4,6,4,3.7119805955471974,5.0625
62.9,62.0,,6.02,6.06,3.8,0,9937.0,2,4,4,3.8953012279720727,0.6561
63.2,57.0,,5.72,5.67,3.6,0,9938.0,3,6,3,3.6486147597258705,0.25411680999999997
60.9,61.0,,4.4,4.37,2.67,0,9939.0,4,4,7,3.7398643831678053,0.01048576
60.8,56.0,,4.41,4.38,2.67,0,9940.0,5,5,4,3.606525297855362,0.009235209999999999
63.8,60.0,,5.64,5.45,3.54,0,9941.0,2,5,1,3.8598499510901867,0.24009999999999995
62.7,58.0,,6.36,6.31,3.97,0,9942.0,4,4,5,3.8036070396405903,1.04060401
62.5,56.0,,6.48,6.52,4.06,0,9943.0,5,4,8,3.6727546247326246,1.2155062500000002
62.1,55.0,,6.63,6.64,4.12,0,9944.0,5,7,7,3.67193855596352,1.5180704100000004
62.6,58.0,,6.14,6.09,3.83,0,9945.0,4,5,2,3.812485538215916,0.6857496100000001
62.5,54.0,,5.69,5.74,3.57,0,9946.0,5,2,6,3.6021095394306717,0.24009999999999995
62.0,56.0,,6.52,6.55,4.05,0,9947.0,5,4,3,3.6771656684549496,1.2624769600000003
62.7,57.0,,7.32,7.36,4.6,0,9948.0,3,3,2,3.680002479159565,5.33794816
67.7,61.0,,6.04,5.86,4.03,0,9949.0,1,2,2,3.7857694217402655,0.6561
62.4,53.6,,5.42,5.45,3.39,0,9950.0,5,6,6,3.654984995088239,0.13845840999999998
63.6,58.0,,6.52,6.57,4.16,0,9951.0,2,2,4,3.7373858178127453,1.5180704100000004
62.3,55.0,,5.28,5.32,3.3,0,9952.0,5,5,4,3.62476439031463,0.09834496000000004
65.1,60.0,,6.19,6.1,4.0,0,9953.0,1,5,2,3.972562832702137,1.0
60.6,57.0,,5.17,5.2,3.14,0,9954.0,5,5,4,3.62491553709876,0.06765201
62.5,59.0,,3.91,3.96,2.46,0,9955.0,3,6,4,3.6230308827152444,0.0027984100000000003
64.5,57.0,,7.15,7.09,4.59,0,9956.0,1,4,3,3.867920569156777,5.0625
62.5,58.0,,6.77,6.73,4.23,0,9957.0,4,3,4,3.735841103843914,2.0736
63.3,56.0,,5.12,5.18,3.26,0,9958.0,2,1,4,3.6779836914039374,0.07890481000000002
64.5,60.0,,6.06,6.01,3.89,0,9959.0,1,3,2,3.896210211382533,0.7163929600000001
60.9,57.0,,5.39,5.46,3.3,0,9960.0,5,4,8,3.583305995179836,0.11316495999999997
59.8,60.0,,7.63,7.56,4.54,0,9961.0,4,3,5,3.597068567825089,6.075732010000001
61.3,56.0,,6.81,6.83,4.17,0,9962.0,5,4,5,3.6503069652945674,1.9387777599999996
60.3,60.0,,6.27,6.2,3.76,0,9963.0,4,6,3,3.6944235549878006,0.6561
63.0,57.0,,5.11,5.14,3.23,0,9964.0,3,3,3,3.6069065045749604,0.06765201
60.4,56.0,,6.26,6.17,3.75,0,9965.0,5,4,3,3.5211085278141687,0.5220062499999999
61.5,57.0,,4.55,4.59,2.81,0,9966.0,5,5,3,3.680640063307009,0.016796159999999997
63.7,54.0,,5.82,5.77,3.69,0,9967.0,2,6,2,3.776771316642038,0.3701505600000001
61.0,57.0,,4.42,4.46,2.71,0,9968.0,5,1,8,3.5939729971331333,0.01048576
62.0,57.0,,8.36,8.31,5.18,0,9969.0,5,7,2,3.6847367267279867,23.85443281
63.5,56.0,,4.35,4.37,2.77,0,9970.0,2,5,2,3.6462863001332315,0.01048576
61.3,56.0,,4.48,4.52,2.76,0,9971.0,5,3,3,3.6500989391524223,0.013363360000000005
61.9,57.0,,7.39,7.32,4.55,0,9972.0,3,4,5,3.7297160125971773,5.47981281
62.0,57.0,,6.78,6.76,4.2,0,9973.0,5,5,4,3.7091340699237225,2.00533921
65.2,56.0,,4.86,4.89,3.18,0,9974.0,2,6,7,3.73144341281943,0.04879680999999999
61.5,61.0,,4.75,4.78,2.93,0,9975.0,3,6,3,3.697821817599677,0.028257609999999992
61.6,61.0,,5.66,5.61,3.47,0,9976.0,4,7,5,3.8118914349358857,0.24009999999999995
61.4,57.0,,5.32,5.36,3.28,0,9977.0,5,7,4,3.5924357672484817,0.09834496000000004
56.6,61.0,,6.65,6.61,3.75,0,9978.0,2,4,4,3.6399622353918075,1.0
60.8,56.0,,4.79,4.82,2.92,0,9979.0,5,4,5,3.648965052645369,0.028257609999999992
63.3,57.0,,5.03,4.99,3.17,0,9980.0,3,4,2,3.7704523948399147,0.0625
62.9,57.0,,5.08,5.06,3.19,0,9981.0,5,7,3,3.658611899230316,0.0625
62.6,58.0,,6.15,6.11,3.84,0,9982.0,4,7,3,3.7423655742285744,0.6561
60.6,60.0,,7.8,7.84,4.74,0,9983.0,4,2,5,3.622432419900775,9.37890625
59.7,65.0,,7.46,7.34,4.42,0,9984.0,2,4,3,3.7186504135089686,5.0625
61.9,59.0,,7.59,7.64,4.71,0,9985.0,3,1,3,3.734600320657178,8.352099999999998
61.4,54.0,,7.09,7.13,4.37,0,9986.0,5,4,5,3.5851553546271138,3.0359577600000005
62.0,57.0,,6.87,6.84,4.25,0,9987.0,5,4,4,3.7253850440812193,2.3642137599999997
63.1,58.0,,5.98,5.94,3.76,0,9988.0,3,5,3,3.7286693160883724,0.4745832099999999
60.8,57.0,,4.33,4.35,2.64,0,9989.0,5,6,6,3.6198570880421634,0.0081
62.2,58.0,,7.35,7.29,4.55,0,9990.0,4,4,5,3.716224426730853,5.19885601
61.8,55.0,,5.3,5.34,3.29,0,9991.0,5,3,5,3.608496204313056,0.09834496000000004
61.7,54.0,,4.53,4.55,2.8,0,9992.0,5,3,8,3.6387453605996654,0.015006249999999997
64.0,58.0,,7.41,7.47,4.76,0,9993.0,2,1,4,3.8712784432505427,8.352099999999998
59.0,58.0,,6.78,6.72,3.98,0,9994.0,4,4,2,3.606581156943589,1.4115816100000005
61.5,57.0,,5.44,5.49,3.36,0,9995.0,5,6,3,3.7070839264667605,0.14776335999999998
59.7,58.0,,4.78,4.8,2.86,0,9996.0,4,4,6,3.6574304356731147,0.025600000000000005
62.8,61.0,,5.71,5.63,3.56,0,9997.0,4,1,4,3.7223319329559432,0.25411680999999997
60.3,56.0,,6.59,6.55,3.96,0,9998.0,5,4,4,3.6154850875280866,1.1255088100000001
62.1,61.0,,6.3,6.32,3.92,0,9999.0,3,7,3,3.844213996629393,1.0
62.4,58.0,,6.84,6.79,4.25,0,10000.0,4,3,4,3.7084828505466216,2.2153345599999996
59.6,60.0,,5.12,5.15,3.06,0,10001.0,4,5,3,3.7181134589758233,0.0625
57.8,60.0,,5.86,5.83,3.38,0,10002.0,2,6,2,3.6891535180097024,0.25411680999999997
61.1,59.8,,4.43,4.45,2.71,0,10003.0,3,6,5,3.593918304059902,0.01048576
61.6,55.0,,6.8,6.78,4.18,0,10004.0,5,4,2,3.611555982853827,1.8106393599999995
61.0,61.0,,7.88,7.82,4.79,0,10005.0,4,3,2,3.6182849746610284,10.03875856
62.5,59.0,,5.65,5.48,3.48,0,10006.0,1,4,1,3.8979928677867632,0.24009999999999995
62.4,56.0,,5.79,5.84,3.63,0,10007.0,5,7,5,3.6661858586119296,0.31640625
59.0,58.0,,6.33,6.29,3.72,0,10008.0,4,5,5,3.64583042173265,0.6561
61.3,59.0,,4.28,4.33,2.64,0,10009.0,4,6,7,3.6790603581736936,0.0081
62.5,57.0,,7.57,7.54,4.72,0,10010.0,4,4,2,3.630192295962852,7.059117609999998
61.1,57.0,,4.32,4.35,2.65,0,10011.0,5,4,7,3.614544928793465,0.0081
61.3,63.0,,7.28,7.23,4.45,0,10012.0,3,4,2,3.8424906717134792,5.0625
65.4,56.0,,6.11,6.04,3.97,0,10013.0,1,3,3,3.685743465101756,0.6561
62.8,55.0,,4.27,4.33,2.7,0,10014.0,3,5,4,3.6057280595954735,0.0081
63.0,57.0,,4.37,4.39,2.76,0,10015.0,3,3,5,3.6261535417661497,0.01048576
61.7,56.0,,4.77,4.73,2.93,0,10016.0,5,6,6,3.63048044280607,0.025600000000000005
62.3,58.0,,5.58,5.65,3.5,0,10017.0,3,2,4,3.8062612998382335,0.24009999999999995
62.0,58.0,,5.77,5.84,3.6,0,10018.0,5,7,5,3.7095510552930855,0.31640625
65.0,57.0,,7.85,7.99,5.15,0,10019.0,2,2,4,3.733564364397429,16.322408009999993
59.2,61.0,,4.63,4.7,2.76,0,10020.0,3,4,5,3.6962815407699856,0.01874161
61.5,58.0,,5.73,5.79,3.54,0,10021.0,3,7,3,3.6272137690260764,0.25411680999999997
60.6,60.0,,4.45,4.49,2.71,0,10022.0,4,3,5,3.767510961563909,0.013363360000000005
62.2,57.0,,4.84,4.8,3.0,0,10023.0,5,6,4,3.701790633608816,0.03418801
63.7,59.0,,7.12,7.2,4.56,0,10024.0,2,1,4,3.8757063538997314,5.19885601
65.8,57.0,,4.97,4.83,3.23,0,10025.0,1,5,2,3.869146846542788,0.0625
61.1,58.0,,3.95,4.01,2.43,0,10026.0,3,6,6,3.5853482405877797,0.0027984100000000003
61.8,55.0,,4.55,4.57,2.82,0,10027.0,5,2,8,3.5813155604579783,0.015006249999999997
60.9,58.0,,4.83,4.8,2.93,0,10028.0,4,4,4,3.6214218585490285,0.028257609999999992
62.4,58.0,,5.16,5.13,3.21,0,10029.0,5,6,3,3.6718294000273133,0.07311616000000001
61.3,59.0,,5.74,5.77,3.53,0,10030.0,4,3,4,3.643738388684485,0.25411680999999997
62.1,56.0,,6.84,6.88,4.26,0,10031.0,5,2,2,3.681308577700393,2.28886641
62.1,56.0,,6.79,6.87,4.24,0,10032.0,3,4,2,3.6403247509441483,2.0736
64.7,57.0,,6.29,6.36,4.09,0,10033.0,3,7,2,3.667078283980449,1.0
62.2,56.0,,6.52,6.5,4.05,0,10034.0,5,2,4,3.670494468040481,1.2155062500000002
63.4,56.0,,5.6,5.63,3.56,0,10035.0,3,6,5,3.7419921368271893,0.24009999999999995
62.6,55.0,,5.92,5.97,3.72,0,10036.0,3,4,5,3.696556014597838,0.4304672100000001
62.0,56.0,,4.1,4.13,2.55,0,10037.0,5,6,6,3.6128548153449063,0.004569760000000001
61.5,57.0,,8.15,8.18,5.02,0,10038.0,5,3,2,3.657352231167131,17.31891456
62.5,57.0,,5.62,5.59,3.51,0,10039.0,5,7,3,3.808851586084697,0.24009999999999995
62.0,58.0,,6.43,6.47,4.0,0,10040.0,4,2,3,3.713754834491528,1.1255088100000001
62.5,54.4,,6.75,6.82,4.24,0,10041.0,5,4,6,3.688743798299489,2.0736
64.0,59.0,,6.04,6.08,3.88,0,10042.0,2,4,4,3.7898455943915232,0.6561
60.5,56.0,,6.57,6.53,3.96,0,10043.0,5,6,3,3.6022818124393567,1.08243216
62.3,53.0,,6.8,6.85,4.25,0,10044.0,5,2,3,3.637006541560377,2.0736
62.4,56.0,,4.45,4.49,2.79,0,10045.0,5,6,4,3.6594819734187065,0.013363360000000005
62.3,59.0,,4.29,4.25,2.66,0,10046.0,4,4,2,3.7114588198179526,0.0081
60.7,57.0,,5.15,5.07,3.1,0,10047.0,4,4,2,3.7063324543148193,0.0625
62.1,60.0,,5.82,5.77,3.6,0,10048.0,4,5,5,3.8215599508458054,0.35153041
61.7,56.0,,6.59,6.56,4.06,0,10049.0,5,4,6,3.6236131589210085,1.2624769600000003
62.2,58.0,,8.31,8.27,5.16,0,10050.0,4,3,1,3.7392739940667705,23.85443281
62.5,55.0,,6.44,6.39,4.01,0,10051.0,5,7,7,3.6723285246191093,1.04060401
60.3,59.0,,6.23,6.28,3.77,0,10052.0,3,4,2,3.7017203128200453,0.6857496100000001
60.9,57.0,,7.58,7.51,4.6,0,10053.0,5,5,3,3.689012714797158,6.7189824100000015
61.3,60.0,,5.01,4.97,3.06,0,10054.0,4,5,4,3.779870723696411,0.05308415999999999
61.6,55.0,,4.78,4.83,2.96,0,10055.0,5,4,8,3.5997170797971236,0.028257609999999992
63.4,56.0,,4.27,4.31,2.72,0,10056.0,2,4,7,3.5958242412251504,0.0081
65.3,60.0,,6.6,6.51,4.28,0,10057.0,1,1,3,3.9479162180398237,2.14358881
60.9,61.0,,7.15,7.19,4.37,0,10058.0,3,6,5,3.712356554309049,3.733010409999999
62.1,57.7,,7.56,7.6,4.71,0,10059.0,2,5,1,3.680467978154871,7.593331359999999
61.9,58.0,,4.39,4.43,2.73,0,10060.0,3,4,6,3.7293599000124713,0.011859210000000002
62.1,63.0,,6.38,6.31,3.94,0,10061.0,3,4,6,3.8205541931994493,1.04060401
61.8,59.2,,4.72,4.74,2.92,0,10062.0,4,3,5,3.6737368957804937,0.025600000000000005
60.9,63.0,,6.21,6.13,3.76,0,10063.0,3,2,2,3.77271362236344,0.6561
62.5,62.0,,5.63,5.57,3.5,0,10064.0,4,5,3,3.826640432920587,0.24009999999999995
58.2,59.0,,7.73,7.63,4.47,0,10065.0,4,2,2,3.5275355040474436,5.7720062500000004
61.6,58.0,,4.32,4.35,2.67,0,10066.0,4,5,8,3.5874696858811546,0.0081
61.8,59.0,,5.69,5.73,3.53,0,10067.0,4,5,5,3.701416915428383,0.25411680999999997
61.5,57.0,,5.88,5.92,3.63,0,10068.0,5,2,5,3.7037374699712378,0.3701505600000001
61.4,57.0,,4.43,4.4,2.71,0,10069.0,5,7,5,3.6347582847878552,0.01048576
61.1,57.0,,4.38,4.42,2.69,0,10070.0,5,3,3,3.5716120897456256,0.009235209999999999
62.6,59.0,,4.44,4.48,2.79,0,10071.0,4,5,4,3.6759109339754494,0.013363360000000005
60.0,61.0,,4.49,4.45,2.68,0,10072.0,4,1,4,3.5855854980994524,0.01048576
59.8,57.0,,6.44,6.5,3.87,0,10073.0,5,2,3,3.7037448564243305,1.0
61.8,58.0,,6.5,6.55,4.03,0,10074.0,3,4,5,3.6718154650456283,1.2155062500000002
61.9,55.0,,4.86,4.84,3.0,0,10075.0,5,4,5,3.656089514675373,0.03418801
62.1,58.0,,6.34,6.45,3.97,0,10076.0,3,7,3,3.695828167643505,1.0
59.6,60.0,,6.52,6.57,3.9,0,10077.0,3,7,4,3.591481866967202,1.0
62.2,56.0,,6.8,6.77,4.23,0,10078.0,5,3,3,3.697383916010227,2.0736
63.5,57.0,,4.32,4.34,2.75,0,10079.0,2,3,4,3.607503607503608,0.009235209999999999
60.4,58.0,,7.04,7.09,4.27,0,10080.0,3,3,4,3.6878714709416003,2.9449992100000006
62.2,58.0,,4.89,4.86,3.03,0,10081.0,4,2,3,3.7495228732143846,0.04100625
62.1,56.0,,4.4,4.43,2.74,0,10082.0,5,6,4,3.5949616612317836,0.01048576
63.8,57.0,,7.93,7.88,5.04,0,10083.0,2,7,2,3.8102309883952565,16.0
62.8,57.0,,6.49,6.57,4.1,0,10084.0,3,3,2,3.638004170319687,1.2624769600000003
61.3,60.0,,4.39,4.42,2.7,0,10085.0,5,4,7,3.6648033432168496,0.01048576
62.3,53.7,,5.1,5.12,3.19,0,10086.0,5,6,7,3.6735893416927907,0.06765201
62.1,56.0,,4.83,4.8,2.99,0,10087.0,5,5,2,3.6353060927730114,0.031116959999999996
61.1,59.0,,6.9,6.89,4.21,0,10088.0,4,7,6,3.627322854367334,2.14358881
61.8,61.0,,6.62,6.69,4.11,0,10089.0,3,7,2,3.79073270017549,1.7490062499999994
61.0,56.0,,6.66,6.62,4.05,0,10090.0,5,6,7,3.629006650154687,1.3604889600000003
60.8,59.0,,6.51,6.46,3.94,0,10091.0,4,3,2,3.6573194513557326,1.04060401
67.1,56.0,,5.76,5.73,3.85,0,10092.0,1,4,2,3.7774906884854533,0.4096000000000001
62.0,53.9,,5.73,5.77,3.57,0,10093.0,5,6,6,3.6091999931171026,0.25411680999999997
61.5,59.0,,6.47,6.44,3.97,0,10094.0,4,5,2,3.627192423210946,1.0
61.4,61.0,,7.0,6.97,4.29,0,10095.0,5,5,3,3.69788031194057,2.7692288100000004
60.9,56.0,,6.7,6.74,4.09,0,10096.0,5,4,4,3.6384068932217457,1.5735193600000006
60.5,59.0,,6.57,6.39,3.92,0,10097.0,4,5,4,3.6458513347242985,1.0
62.0,56.0,,6.0,6.03,3.73,0,10098.0,5,1,3,3.6012964667280225,0.4304672100000001
62.0,54.0,,5.73,5.76,3.56,0,10099.0,5,7,3,3.5745566732683614,0.24009999999999995
62.3,59.0,,6.52,6.48,4.05,0,10100.0,4,7,4,3.7168881370956663,1.2624769600000003
62.1,54.0,,4.3,4.33,2.68,0,10101.0,5,4,8,3.6072925025231,0.0081
65.4,58.0,,5.63,5.68,3.7,0,10102.0,1,5,4,3.8032428646092877,0.31640625
62.8,57.0,,6.06,6.01,3.79,0,10103.0,5,6,2,3.6947398944408474,0.5220062499999999
62.4,57.0,,5.79,5.85,3.63,0,10104.0,3,6,3,3.659918874238235,0.31640625
62.3,57.0,,5.67,5.7,3.54,0,10105.0,5,6,3,3.671031523147688,0.24009999999999995
62.5,56.0,,6.6,6.52,4.1,0,10106.0,4,3,5,3.63881218287922,1.3107960100000002
63.3,58.0,,6.37,6.39,4.04,0,10107.0,2,6,2,3.685114349098253,1.04060401
62.7,57.0,,4.34,4.37,2.73,0,10108.0,3,7,3,3.708236421857783,0.01048576
61.9,54.0,,6.61,6.64,4.1,0,10109.0,5,3,4,3.6009874707864338,1.3604889600000003
62.5,57.0,,4.46,4.43,2.78,0,10110.0,5,3,5,3.714041794330786,0.013363360000000005
62.3,59.0,,4.27,4.3,2.67,0,10111.0,3,4,5,3.6716807547017405,0.0081
61.0,59.0,,6.29,6.17,3.8,0,10112.0,4,4,3,3.66162912389285,0.6561
60.4,57.0,,5.49,5.53,3.33,0,10113.0,5,7,4,3.5609083129315535,0.1296
62.3,56.0,,4.32,4.35,2.7,0,10114.0,5,5,3,3.6658625419800384,0.009235209999999999
61.8,57.0,,5.18,5.22,3.21,0,10115.0,5,4,8,3.6637161999714376,0.07890481000000002
62.0,55.0,,4.74,4.77,2.95,0,10116.0,5,6,5,3.6882161942376577,0.028257609999999992
60.9,57.0,,6.97,6.99,4.25,0,10117.0,5,3,5,3.651093136560663,2.5204737600000002
61.9,58.0,,4.3,4.33,2.67,0,10118.0,4,4,4,3.620802961334048,0.0081
58.2,58.0,,4.77,4.81,2.79,0,10119.0,3,7,5,3.561780798542821,0.02085136
60.8,58.0,,6.24,6.27,3.8,0,10120.0,3,7,3,3.712815347164378,0.7163929600000001
61.5,55.0,,6.72,6.75,4.14,0,10121.0,5,3,3,3.642358714822483,1.6889601599999995
62.1,53.0,,5.22,5.27,3.26,0,10122.0,5,4,3,3.5459156604629207,0.07890481000000002
66.5,55.0,,4.77,4.82,3.19,0,10123.0,2,5,7,3.763162581467358,0.044774560000000005
61.7,58.0,,5.11,5.07,3.14,0,10124.0,4,5,5,3.761516047328132,0.06765201
60.3,57.0,,5.34,5.4,3.24,0,10125.0,3,6,3,3.660547772075029,0.10556000999999997
60.4,59.0,,6.22,6.26,3.77,0,10126.0,3,5,3,3.719517227918201,0.6857496100000001
59.8,60.0,,5.43,5.38,3.23,0,10127.0,4,6,8,3.624444704867509,0.10556000999999997
60.5,56.0,,5.27,5.29,3.2,0,10128.0,5,5,4,3.631857035758996,0.08503056000000002
64.2,57.0,,4.68,4.66,3.0,0,10129.0,2,6,3,3.6682440115916513,0.025600000000000005
60.4,56.0,,5.36,5.33,3.23,0,10130.0,5,7,5,3.6412018636364705,0.09834496000000004
63.1,55.0,,4.28,4.34,2.72,0,10131.0,2,5,3,3.6813790936935527,0.009235209999999999
61.9,55.0,,4.37,4.39,2.71,0,10132.0,5,5,4,3.577648720404887,0.009235209999999999
64.0,59.0,,6.8,6.63,4.3,0,10133.0,2,4,4,3.7139974373417686,2.0736
61.4,56.0,,6.99,6.93,4.27,0,10134.0,5,5,3,3.6549674205341556,2.5204737600000002
60.8,57.0,,6.62,6.6,4.02,0,10135.0,5,4,2,3.6551655345901644,1.3107960100000002
61.5,56.0,,5.71,5.75,3.52,0,10136.0,5,2,5,3.6341485363034125,0.24009999999999995
62.3,58.0,,6.12,6.17,3.83,0,10137.0,3,2,3,3.7338631768155977,0.6561
62.2,55.0,,5.22,5.27,3.26,0,10138.0,5,4,6,3.612819729528259,0.08503056000000002
63.1,56.0,,6.41,6.37,4.03,0,10139.0,3,5,4,3.6827320056898083,1.04060401
60.8,63.0,,6.36,6.4,3.88,0,10140.0,2,4,2,3.8371061077611355,1.04060401
61.6,59.0,,6.8,6.83,4.2,0,10141.0,3,1,3,3.7218401269731896,2.14358881
62.6,56.0,,4.29,4.24,2.67,0,10142.0,4,7,3,3.7062788811781804,0.0081
62.2,56.0,,4.51,4.53,2.81,0,10143.0,5,6,7,3.657953925561996,0.015006249999999997
62.8,59.0,,7.62,7.66,4.8,0,10144.0,3,2,3,3.7476957025280466,9.37890625
62.1,56.0,,4.31,4.34,2.69,0,10145.0,5,4,8,3.6965251431479365,0.009235209999999999
61.9,59.0,,6.44,6.38,3.97,0,10146.0,4,5,5,3.7519269087364133,1.08243216
62.7,58.0,,4.79,4.75,2.99,0,10147.0,4,4,3,3.704249487082716,0.031116959999999996
61.9,57.0,,4.76,4.8,2.96,0,10148.0,5,6,2,3.6374347036111754,0.028257609999999992
60.2,57.0,,5.42,5.37,3.25,0,10149.0,4,4,5,3.6155067180237763,0.10556000999999997
62.2,54.0,,4.47,4.5,2.79,0,10150.0,5,6,3,3.6350126557242097,0.013363360000000005
59.9,59.0,,4.73,4.75,2.84,0,10151.0,4,4,7,3.667268997315372,0.023134410000000005
61.9,59.0,,5.11,5.06,3.15,0,10152.0,4,6,4,3.7569849532752624,0.06765201
62.6,54.0,,7.31,7.28,4.57,0,10153.0,5,5,1,3.675975112842567,4.92884401
61.5,55.0,,4.35,4.3,2.66,0,10154.0,5,7,4,3.6177050485073945,0.0081
61.8,56.0,,4.75,4.79,2.95,0,10155.0,5,5,3,3.6650842988012116,0.028257609999999992
61.4,58.0,,4.76,4.78,2.93,0,10156.0,3,5,7,3.690053284369426,0.028257609999999992
61.9,57.0,,7.39,7.35,4.56,0,10157.0,5,3,6,3.7063468646485735,5.47981281
63.4,59.0,,5.6,5.57,3.54,0,10158.0,3,2,6,3.803669780604327,0.24009999999999995
62.6,59.0,,4.71,4.68,2.94,0,10159.0,4,6,3,3.7033704003676715,0.025600000000000005
60.8,60.0,,7.03,6.98,4.26,0,10160.0,4,6,5,3.6740145618419033,2.68435456
60.7,58.0,,7.73,7.78,4.71,0,10161.0,4,1,3,3.664522186870763,8.95745041
62.3,57.0,,5.68,5.72,3.55,0,10162.0,3,3,5,3.6414686285743616,0.24009999999999995
63.2,58.0,,6.07,6.15,3.86,0,10163.0,2,4,5,3.7891476728699733,0.6857496100000001
60.4,59.0,,6.51,6.66,3.98,0,10164.0,4,3,4,3.616148858489595,1.1698585600000002
