,price
33634,9354.0
33635,2347.0
33636,1061.0
33637,7683.0
33638,5231.0
33639,2112.0
33640,932.0
33641,1356.0
33642,7682.0
33643,2090.0
33644,3634.0
33645,368.0
33646,605.0
33647,3734.0
33648,1263.0
33649,6668.0
33650,3502.0
33651,5140.0
33652,4473.0
33653,1580.0
33654,5322.0
33655,2020.0
33656,631.0
33657,1112.0
33658,9596.0
33659,933.0
33660,7038.0
33661,658.0
33662,7055.0
33663,631.0
33664,958.0
33665,1308.0
33666,17713.0
33667,910.0
33668,811.0
33669,956.0
33670,651.0
33671,1033.0
33672,574.0
33673,8577.0
33674,6285.0
33675,3205.0
33676,1609.0
33677,4953.0
33678,477.0
33679,871.0
33680,3856.0
33681,7855.0
33682,820.0
33683,1907.0
33684,3136.0
33685,1400.0
33686,3276.0
33687,603.0
33688,880.0
33689,540.0
33690,645.0
33691,8931.0
33692,2538.0
33693,5189.0
33694,1861.0
33695,10215.0
33696,14811.0
33697,936.0
33698,7136.0
33699,2037.0
33700,2401.0
33701,12680.0
33702,12899.0
33703,402.0
33704,1397.0
33705,3745.0
33706,6607.0
33707,1388.0
33708,10412.0
33709,1020.0
33710,17136.0
33711,1050.0
33712,3745.0
33713,10659.0
33714,600.0
33715,891.0
33716,7695.0
33717,4853.0
33718,7213.0
33719,386.0
33720,393.0
33721,14763.0
33722,720.0
33723,2623.0
33724,1404.0
33725,633.0
33726,2549.0
33727,2582.0
33728,1197.0
33729,2660.0
33730,648.0
33731,7965.0
33732,1370.0
33733,2459.0
33734,8442.0
33735,7280.0
33736,532.0
33737,571.0
33738,2197.0
33739,6088.0
33740,6915.0
33741,863.0
33742,1624.0
33743,5755.0
33744,5322.0
33745,5739.0
33746,2386.0
33747,2189.0
33748,9707.0
33749,7948.0
33750,2199.0
33751,2234.0
33752,5922.0
33753,3669.0
33754,8580.0
33755,888.0
33756,2293.0
33757,578.0
33759,17523.0
33760,950.0
33761,736.0
33762,530.0
33763,787.0
33764,5267.0
33765,1653.0
33766,1074.0
33767,1050.0
33768,4412.0
33769,1270.0
33770,810.0
33771,675.0
33772,756.0
33773,9596.0
33774,958.0
33775,1358.0
33776,1040.0
33777,7644.0
33778,1623.0
33779,2129.0
33781,1077.0
33782,1186.0
33783,868.0
33784,9698.0
33785,2340.0
33786,1962.0
33787,461.0
33788,4839.0
33789,536.0
33790,8925.0
33791,863.0
33792,828.0
33793,627.0
33794,1922.0
33795,7134.0
33796,871.0
33797,423.0
33798,901.0
33799,3084.0
33800,1267.0
33801,4434.0
33802,15959.0
33803,7452.0
33804,524.0
33805,2649.0
33806,1126.0
33807,2450.0
33808,675.0
33809,5443.0
33810,11007.0
33811,5110.0
33812,4678.0
33813,5227.0
33814,3036.0
33815,5149.0
33816,936.0
33817,10907.0
33818,1977.0
33819,13630.0
33820,2738.0
33821,802.0
33822,1332.0
33823,5136.0
33824,896.0
33825,6250.0
33826,991.0
33827,834.0
33828,1242.0
33829,899.0
33830,863.0
33831,5589.0
33832,5648.0
33833,8818.0
33834,5284.0
33835,658.0
33836,12308.0
33837,5837.0
33838,709.0
33839,608.0
33840,11009.0
33841,4332.0
33842,5250.0
33843,1657.0
33844,2070.0
33845,2467.0
33846,504.0
33847,2275.0
33848,492.0
33849,4138.0
33850,3553.0
33851,600.0
33852,8158.0
33853,2553.0
33854,5006.0
33855,1049.0
33856,544.0
33857,863.0
33858,2104.0
33859,1055.0
33860,1113.0
33861,707.0
33862,589.0
33863,8061.0
33864,593.0
33866,506.0
33867,5823.0
33868,7001.0
33869,4743.0
33870,2594.0
33871,3294.0
33872,485.0
33873,5645.0
33874,919.0
33875,765.0
33876,957.0
33877,1761.0
33878,2315.0
33879,2670.0
33880,716.0
33881,3796.0
33882,979.0
33883,1600.0
33884,5259.0
33885,737.0
33886,789.0
33887,596.0
33888,1436.0
33889,5554.0
33890,7823.0
33891,3020.0
33892,7074.0
33893,608.0
33894,1041.0
33895,970.0
33896,1050.0
33897,788.0
33898,791.0
33899,17197.0
33900,2792.0
33901,1774.0
33902,1991.0
33903,710.0
33904,10011.0
33905,2313.0
33906,8752.0
33907,2180.0
33908,1845.0
33909,6133.0
33910,2590.0
33911,744.0
33912,5510.0
33913,351.0
33914,432.0
33915,5396.0
33916,4916.0
33917,7084.0
33918,4053.0
33919,839.0
33920,1332.0
33921,1698.0
33922,1121.0
33923,13369.0
33924,15510.0
33925,369.0
33926,4263.0
33927,919.0
33928,2822.0
33929,4101.0
33930,620.0
33931,389.0
33932,1846.0
33933,909.0
33934,1080.0
33935,3931.0
33936,1847.0
33937,810.0
33938,6250.0
33939,1433.0
33940,11376.0
33941,1619.0
33942,525.0
33943,1200.0
33944,694.0
33945,1082.0
33946,1289.0
33947,14120.0
33948,478.0
33949,4201.0
33950,7862.0
33951,805.0
33952,7430.0
33953,1409.0
33954,4989.0
33955,9342.0
33956,4968.0
33957,17042.0
33958,2469.0
33959,900.0
33960,1286.0
33961,2475.0
33962,2096.0
33963,7808.0
33964,1207.0
33965,10082.0
33966,3231.0
33967,4336.0
33968,878.0
33969,596.0
33970,2362.0
33971,722.0
33972,743.0
33973,523.0
33974,13423.0
33975,1754.0
33976,4381.0
33977,1605.0
33978,1786.0
33979,1253.0
33980,804.0
33981,787.0
33982,4779.0
33983,1178.0
33984,447.0
33985,943.0
33986,778.0
33987,1109.0
33988,3206.0
33989,665.0
33990,2877.0
33991,14802.0
33992,1356.0
33993,10011.0
33994,571.0
33995,6488.0
33996,1778.0
33997,1367.0
33998,1408.0
33999,1601.0
34000,1356.0
34001,6139.0
34002,8938.0
34003,6881.0
34004,505.0
34005,6973.0
34006,1219.0
34007,990.0
34008,4200.0
34009,2283.0
34010,2357.0
34011,4764.0
34012,499.0
34013,3671.0
34014,5306.0
34015,4838.0
34016,746.0
34017,552.0
34018,3296.0
34019,12269.0
34020,2812.0
34021,18029.0
34022,4398.0
34023,363.0
34024,8911.0
34025,8346.0
34026,603.0
34027,614.0
34028,4332.0
34029,1007.0
34030,997.0
34031,4861.0
34032,707.0
34033,687.0
34034,1395.0
34035,4424.0
34036,1584.0
34037,752.0
34038,11871.0
34039,3278.0
34040,4127.0
34041,1614.0
34042,2390.0
34043,1103.0
34044,14299.0
34045,928.0
34046,4114.0
34047,4044.0
34048,15801.0
34049,530.0
34050,1291.0
34051,8910.0
34052,3562.0
34053,10761.0
34054,3701.0
34055,703.0
34056,16929.0
34057,4622.0
34058,1016.0
34059,526.0
34060,936.0
34061,984.0
34062,732.0
34063,646.0
34064,9257.0
34065,5694.0
34066,710.0
34067,2999.0
34068,473.0
34069,6809.0
34070,681.0
34071,2834.0
34072,745.0
34073,9894.0
34074,3965.0
34075,914.0
34076,17516.0
34077,2716.0
34078,2042.0
34079,1054.0
34080,5457.0
34081,1367.0
34082,2235.0
34083,12981.0
34084,1017.0
34085,10378.0
34086,6787.0
34087,1574.0
34088,4956.0
34089,18293.0
34090,7741.0
34091,3084.0
34092,1170.0
34093,4576.0
34094,844.0
34095,8012.0
34096,6746.0
34097,4930.0
34098,2124.0
34099,764.0
34100,5939.0
34101,711.0
34102,6167.0
34103,408.0
34104,1154.0
34105,7903.0
34106,911.0
34107,631.0
34108,4317.0
34109,4369.0
34110,1046.0
34111,530.0
34112,5930.0
34113,1154.0
34114,15214.0
34115,9057.0
34116,3373.0
34117,570.0
34118,746.0
34119,2963.0
34120,689.0
34121,2400.0
34122,5650.0
34123,1033.0
34124,9987.0
34125,1101.0
34126,557.0
34127,739.0
34128,6352.0
34129,4171.0
34130,554.0
34131,775.0
34132,544.0
34133,965.0
34134,8678.0
34135,1109.0
34136,444.0
34137,3898.0
34138,1382.0
34139,9333.0
34140,1043.0
34141,490.0
34142,773.0
34143,755.0
34144,16956.0
34145,4263.0
34146,1361.0
34147,402.0
34148,558.0
34149,548.0
34150,4429.0
34151,2066.0
34152,2649.0
34153,1021.0
34154,1259.0
34155,4295.0
34156,1323.0
34157,756.0
34158,853.0
34159,2334.0
34160,6717.0
34161,4654.0
34162,1389.0
34163,5412.0
34164,755.0
34165,487.0
34166,1887.0
34167,2513.0
34168,5833.0
34169,9352.0
34170,10351.0
34171,829.0
34172,885.0
34173,5114.0
34174,15515.0
34175,8770.0
34176,2856.0
34177,1074.0
34178,9980.0
34179,4891.0
34180,1388.0
34181,456.0
34182,1295.0
34183,16626.0
34184,969.0
34185,6236.0
34186,12406.0
34187,1712.0
34188,1014.0
34189,579.0
34190,1621.0
34191,1046.0
34192,3249.0
34193,7980.0
34194,3696.0
34195,2764.0
34196,5468.0
34197,7819.0
34198,2274.0
34199,4061.0
34200,605.0
34201,15255.0
34202,2930.0
34203,1094.0
34204,1197.0
34205,17448.0
34206,921.0
34207,7714.0
34208,451.0
34209,17533.0
34210,16339.0
34211,557.0
34212,743.0
34213,1070.0
34214,18678.0
34215,6527.0
34216,1668.0
34217,2780.0
34218,983.0
34219,3841.0
34220,6286.0
34221,9817.0
34222,1013.0
34223,8281.0
34224,1026.0
34225,11074.0
34226,6958.0
34227,3463.0
34228,6129.0
34229,666.0
34230,799.0
34231,6942.0
34232,4008.0
34233,1179.0
34234,669.0
34235,3392.0
34236,14740.0
34237,807.0
34238,4948.0
34239,694.0
34240,571.0
34241,3393.0
34242,963.0
34243,565.0
34244,1807.0
34245,2443.0
34246,756.0
34247,453.0
34248,726.0
34249,13917.0
34250,1035.0
34251,3724.0
34252,8408.0
34253,911.0
34254,1123.0
34255,12257.0
34256,984.0
34257,427.0
34258,3303.0
34259,593.0
34260,2557.0
34261,3024.0
34262,2364.0
34263,979.0
34264,7006.0
34265,5622.0
34266,521.0
34267,2998.0
34268,3847.0
34269,1138.0
34270,3816.0
34271,5044.0
34272,1052.0
34273,14709.0
34274,10214.0
34275,2305.0
34276,789.0
34277,1971.0
34278,4832.0
34279,505.0
34280,16357.0
34281,6296.0
34282,14192.0
34283,7459.0
34284,1156.0
34285,1360.0
34286,732.0
34287,5346.0
34288,5763.0
34289,3984.0
34290,5486.0
34291,1935.0
34292,685.0
34293,4321.0
34294,716.0
34295,5767.0
34296,2841.0
34297,2005.0
34298,1723.0
34299,4469.0
34300,6479.0
34301,544.0
34302,671.0
34303,436.0
34304,1389.0
34305,13157.0
34306,1356.0
34307,1240.0
34308,459.0
34309,1140.0
34310,1103.0
34311,533.0
34312,4234.0
34313,805.0
34314,4637.0
34315,2539.0
34316,492.0
34317,761.0
34318,5588.0
34319,3024.0
34320,5818.0
34321,13711.0
34322,865.0
34323,1245.0
34324,12361.0
34325,881.0
34326,5571.0
34327,607.0
34328,1662.0
34329,2383.0
34330,399.0
34331,10032.0
34332,460.0
34333,6989.0
34334,995.0
34335,1087.0
34336,13771.0
34337,1983.0
34338,935.0
34339,663.0
34340,2793.0
34341,1116.0
34342,5783.0
34343,1052.0
34344,6730.0
34345,5708.0
34346,8401.0
34347,1103.0
34348,11502.0
34349,1436.0
34350,2639.0
34351,625.0
34352,1400.0
34353,2367.0
34354,505.0
34355,877.0
34356,2263.0
34357,9533.0
34358,3425.0
34359,610.0
34360,3556.0
34361,2246.0
34362,2822.0
34363,5997.0
34364,7200.0
34365,1235.0
34366,4620.0
34367,1416.0
34368,12108.0
34369,3992.0
34370,4688.0
34371,1013.0
34372,3531.0
34373,4578.0
34374,720.0
34375,992.0
34376,3609.0
34377,4852.0
34378,4209.0
34379,540.0
34380,421.0
34381,10548.0
34382,5501.0
34383,7193.0
34384,5125.0
34385,3583.0
34386,2607.0
34387,1827.0
34388,3898.0
34389,803.0
34390,2808.0
34391,5855.0
34392,607.0
34393,13757.0
34394,845.0
34395,689.0
34396,761.0
34397,648.0
34398,4654.0
34399,3740.0
34400,758.0
34401,675.0
34402,1662.0
34403,2741.0
34404,552.0
34405,1148.0
34406,8275.0
34407,5310.0
34408,2956.0
34409,2762.0
34410,1061.0
34411,583.0
34412,5455.0
34413,6087.0
34414,649.0
34415,1079.0
34416,7877.0
34417,790.0
34418,2192.0
34419,1830.0
34420,3616.0
34421,1546.0
34422,6416.0
34424,2904.0
34425,6486.0
34426,1889.0
34427,3810.0
34428,810.0
34429,1662.0
34430,645.0
34431,892.0
34432,4571.0
34433,649.0
34434,2620.0
34435,5020.0
34436,1904.0
34437,8008.0
34438,1031.0
34439,5345.0
34440,6939.0
34441,1754.0
34442,8904.0
34443,3092.0
34444,8113.0
34445,526.0
34446,1011.0
34447,434.0
34448,5019.0
34449,14857.0
34450,946.0
34451,4808.0
34452,2349.0
34453,1878.0
34454,1238.0
34455,1024.0
34456,12156.0
34457,1592.0
34458,6320.0
34459,12851.0
34460,1061.0
34461,2942.0
34462,7277.0
34463,7365.0
34464,835.0
34465,547.0
34466,2815.0
34467,9450.0
34468,1187.0
34469,9362.0
34470,6411.0
34471,6806.0
34472,5976.0
34473,1395.0
34474,1333.0
34475,18029.0
34476,4985.0
34477,4670.0
34478,18149.0
34479,13081.0
34480,2909.0
34481,665.0
34482,1908.0
34483,5408.0
34484,5273.0
34485,17019.0
34486,863.0
34487,9256.0
34488,2321.0
34489,5749.0
34490,919.0
34491,5754.0
34492,11560.0
34493,863.0
34494,716.0
34495,994.0
34496,2673.0
34497,2309.0
34498,3044.0
34499,4044.0
34500,1295.0
34501,3171.0
34502,2723.0
34503,878.0
34505,14037.0
34506,945.0
34507,5404.0
34508,1077.0
34509,6826.0
34510,775.0
34511,779.0
34512,2081.0
34513,1727.0
34514,8794.0
34515,1914.0
34516,2854.0
34517,5048.0
34518,1814.0
34519,9952.0
34520,1746.0
34521,1191.0
34522,8778.0
34523,969.0
34524,4278.0
34525,8831.0
34526,1445.0
34527,456.0
34528,1114.0
34529,3295.0
34530,8877.0
34531,776.0
34532,17182.0
34533,10696.0
34534,1814.0
34535,8121.0
34536,961.0
34537,1059.0
34538,776.0
34539,482.0
34540,3519.0
34541,17849.0
34542,2788.0
34543,6301.0
34544,1090.0
34545,729.0
34546,599.0
34547,11480.0
34548,2737.0
34549,4256.0
34550,1255.0
34551,1584.0
34552,4656.0
34553,1872.0
34554,1637.0
34555,3381.0
34556,5697.0
34557,11572.0
34558,670.0
34559,1546.0
34560,4200.0
34561,477.0
34562,779.0
34563,16370.0
34564,5715.0
34565,9243.0
34566,5593.0
34567,13929.0
34568,6288.0
34569,521.0
34570,10929.0
34571,555.0
34572,10800.0
34573,619.0
34574,596.0
34575,489.0
34576,2254.0
34577,884.0
34578,5096.0
34579,13485.0
34580,8919.0
34581,1134.0
34582,12655.0
34583,5948.0
34584,5578.0
34585,554.0
34586,4213.0
34587,5257.0
34588,4375.0
34589,18236.0
34590,872.0
34591,701.0
34592,7747.0
34593,2363.0
34594,1813.0
34595,974.0
34596,2777.0
34597,7917.0
34598,17759.0
34599,3732.0
34600,1554.0
34602,2362.0
34603,3389.0
34604,459.0
34605,1781.0
34606,764.0
34607,913.0
34608,891.0
34609,2919.0
34610,1700.0
34611,3989.0
34612,1007.0
34613,9711.0
34614,619.0
34615,3746.0
34616,1753.0
34617,5065.0
34618,440.0
34619,2432.0
34620,3540.0
34621,3061.0
34622,2634.0
34623,1030.0
34624,1207.0
34625,1020.0
34626,923.0
34627,924.0
34628,1300.0
34629,8463.0
34630,8454.0
34631,6066.0
34632,798.0
34633,6511.0
34634,5543.0
34635,2089.0
34636,9735.0
34637,1929.0
34638,8397.0
34639,1919.0
34640,1116.0
34641,2700.0
34642,707.0
34643,1237.0
34644,16064.0
34645,1974.0
34646,16558.0
34647,3734.0
34648,5814.0
34649,523.0
34650,1712.0
34651,4572.0
34652,464.0
34653,1199.0
34654,1008.0
34655,2275.0
34656,1436.0
34657,5814.0
34658,18791.0
34659,1966.0
34660,1940.0
34661,1120.0
34662,1114.0
34663,678.0
34664,8780.0
34665,3392.0
34666,415.0
34667,8069.0
34668,726.0
34669,6278.0
34670,4555.0
34671,4455.0
34672,776.0
34673,544.0
34674,2617.0
34675,1985.0
34676,1772.0
34677,589.0
34678,734.0
34679,1107.0
34680,9574.0
34681,698.0
34682,886.0
34683,594.0
34684,12314.0
34685,1013.0
34686,1041.0
34687,2167.0
34688,810.0
34689,3639.0
34690,7064.0
34691,3720.0
34692,12521.0
34693,4897.0
34694,3679.0
34695,3506.0
34696,2803.0
34697,8396.0
34698,6025.0
34699,2260.0
34700,14982.0
34701,8973.0
34702,16169.0
34703,3849.0
34704,608.0
34705,2863.0
34706,12369.0
34707,8994.0
34708,7426.0
34709,4694.0
34710,567.0
34711,3682.0
34712,2982.0
34713,1323.0
34714,8317.0
34715,605.0
34716,3907.0
34717,408.0
34718,995.0
34719,8852.0
34720,11323.0
34721,687.0
34722,1197.0
34723,530.0
34724,4638.0
34725,684.0
34726,612.0
34727,758.0
34728,770.0
34729,2494.0
34730,553.0
34731,523.0
34732,672.0
34733,3751.0
34734,6355.0
34735,1153.0
34736,7154.0
34737,4516.0
34738,4404.0
34739,2463.0
34740,337.0
34741,3344.0
34742,1003.0
34743,507.0
34744,942.0
34745,5550.0
34746,10080.0
34747,15540.0
34748,8454.0
34749,505.0
34750,808.0
34751,666.0
34752,898.0
34753,552.0
34754,4488.0
34755,2444.0
34756,2143.0
34757,1175.0
34758,11212.0
34759,4295.0
34760,1601.0
34761,1815.0
34762,9465.0
34763,767.0
34764,4212.0
34765,644.0
34766,485.0
34767,1355.0
34768,4243.0
34769,1376.0
34770,1569.0
34771,2370.0
34772,16323.0
34773,2463.0
34774,955.0
34775,1636.0
34776,4391.0
34777,1367.0
34778,4466.0
34779,1142.0
34780,13782.0
34781,14527.0
34782,579.0
34783,1721.0
34784,9668.0
34785,1197.0
34786,898.0
34787,705.0
34788,9078.0
34789,1052.0
34790,1052.0
34791,11873.0
34792,5121.0
34793,3968.0
34794,5147.0
34795,1295.0
34796,10696.0
34797,14038.0
34798,2530.0
34799,4846.0
34800,1978.0
34801,4634.0
34802,667.0
34803,1778.0
34804,3967.0
34805,10682.0
34806,3931.0
34807,624.0
34808,3431.0
34809,1046.0
34810,7258.0
34811,10886.0
34812,9706.0
34813,3931.0
34814,789.0
34815,1607.0
34816,2045.0
34817,505.0
34818,791.0
34819,5451.0
34820,8233.0
34821,5922.0
34822,14285.0
34823,972.0
34824,743.0
34825,1319.0
34826,3357.0
34827,575.0
34828,6927.0
34829,1633.0
34830,561.0
34831,5628.0
34832,561.0
34833,17760.0
34834,6450.0
34835,710.0
34836,840.0
34837,1073.0
34838,7186.0
34839,15466.0
34840,791.0
34841,1007.0
34842,3856.0
34843,2981.0
34844,4687.0
34845,15254.0
34846,5363.0
34847,854.0
34848,2287.0
34849,2352.0
34850,12048.0
34851,5849.0
34852,1232.0
34853,9435.0
34854,657.0
34855,524.0
34856,3443.0
34857,17213.0
34858,605.0
34859,6838.0
34860,6448.0
34861,5320.0
34862,4062.0
34863,658.0
34864,2821.0
34865,900.0
34866,14870.0
34867,2312.0
34868,5497.0
34869,3264.0
34870,1760.0
34871,1235.0
34872,1140.0
34873,3018.0
34874,10930.0
34875,5352.0
34876,7815.0
34877,5166.0
34878,1549.0
34879,4249.0
34880,13771.0
34881,1963.0
34882,1204.0
34883,5214.0
34884,506.0
34885,462.0
34886,1656.0
34887,666.0
34888,14812.0
34889,8654.0
34890,6104.0
34891,1572.0
34892,655.0
34893,6244.0
34894,5650.0
34895,12602.0
34896,574.0
34897,661.0
34898,8062.0
34899,4282.0
34900,545.0
34901,561.0
34902,612.0
34903,1694.0
34904,10374.0
34905,932.0
34906,1965.0
34907,3401.0
34908,758.0
34909,2495.0
34910,3255.0
34911,646.0
34912,526.0
34913,3257.0
34914,673.0
34915,3676.0
34916,7234.0
34917,11040.0
34918,505.0
34919,8049.0
34920,1680.0
34921,988.0
34922,12226.0
34923,755.0
34924,14184.0
34925,1915.0
34926,2266.0
34927,5156.0
34928,1208.0
34929,9254.0
34930,1367.0
34931,821.0
34932,684.0
34933,447.0
34934,5473.0
34935,8564.0
34936,6431.0
34937,3375.0
34938,781.0
34939,1031.0
34940,2416.0
34941,2474.0
34942,720.0
34943,6122.0
34944,802.0
34945,8233.0
34946,1207.0
34947,1163.0
34948,1051.0
34949,12844.0
34950,803.0
34951,904.0
34952,2470.0
34953,914.0
34954,3812.0
34955,5375.0
34956,5410.0
34957,3950.0
34958,5828.0
34959,764.0
34960,1358.0
34961,4038.0
34962,2147.0
34963,2066.0
34964,6499.0
34965,645.0
34966,969.0
34967,2122.0
34968,5221.0
34969,5701.0
34970,11888.0
34971,814.0
34972,7500.0
34973,4832.0
34974,790.0
34975,7636.0
34976,3407.0
34977,5088.0
34978,2272.0
34979,7702.0
34980,13393.0
34981,983.0
34982,962.0
34983,10897.0
34984,3759.0
34985,2332.0
34986,1915.0
34987,2142.0
34988,2147.0
34989,6275.0
34990,3732.0
34991,17294.0
34992,4038.0
34993,2079.0
34994,593.0
34995,3369.0
34996,576.0
34997,2939.0
34998,1259.0
34999,2417.0
35000,906.0
35001,491.0
35002,672.0
35003,1670.0
35004,4560.0
35005,2698.0
35006,844.0
35007,4556.0
35008,4702.0
35009,1848.0
35010,4381.0
35011,6628.0
35012,12598.0
35013,1024.0
35014,672.0
35015,716.0
35016,779.0
35017,802.0
35018,7443.0
35019,6848.0
35020,3375.0
35021,774.0
35022,8011.0
35023,3625.0
35024,1049.0
35025,1847.0
35026,4712.0
35027,1945.0
35028,2559.0
35029,7687.0
35030,756.0
35031,6806.0
35032,1629.0
35033,1595.0
35034,3951.0
35035,14565.0
35036,7544.0
35037,765.0
35038,3578.0
35039,3674.0
35040,1899.0
35041,1295.0
35042,644.0
35043,579.0
35044,863.0
35045,616.0
35046,6989.0
35047,1395.0
35048,776.0
35049,2111.0
35050,8978.0
35051,1003.0
35052,8170.0
35053,594.0
35054,3291.0
35055,1450.0
35056,1230.0
35057,14242.0
35058,855.0
35059,4693.0
35060,5818.0
35061,3219.0
35062,1007.0
35063,1295.0
35064,4099.0
35065,2358.0
35066,761.0
35067,17760.0
35068,4619.0
35069,5648.0
35070,1332.0
35071,1238.0
35072,2657.0
35073,6458.0
35074,3774.0
35075,773.0
35076,1588.0
35077,737.0
35078,9262.0
35079,7987.0
35080,695.0
35081,1580.0
35082,4678.0
35083,3726.0
35084,802.0
35085,17403.0
35086,4783.0
35087,496.0
35088,1388.0
35089,10457.0
35090,802.0
35091,4619.0
35092,11035.0
35093,5820.0
35094,2306.0
35095,13970.0
35096,1625.0
35097,7654.0
35098,1749.0
35099,4226.0
35100,672.0
35101,5544.0
35102,795.0
35103,710.0
35104,10743.0
35105,6541.0
35106,680.0
35107,658.0
35108,878.0
35109,1768.0
35110,1420.0
35111,14247.0
35112,2858.0
35113,931.0
35114,17357.0
35115,2853.0
35116,3300.0
35117,408.0
35118,3270.0
35119,1433.0
35120,2686.0
35121,827.0
35122,7562.0
35123,3507.0
35124,2476.0
35125,1317.0
35126,5551.0
35127,1160.0
35128,4191.0
35129,9793.0
35130,3703.0
35131,1067.0
35132,9366.0
35133,4324.0
35134,3416.0
35135,12165.0
35136,2564.0
35137,490.0
35138,5918.0
35139,3075.0
35140,772.0
35141,4606.0
35142,470.0
35143,852.0
35144,816.0
35145,972.0
35146,11584.0
35147,2429.0
35148,2536.0
35149,6291.0
35150,912.0
35151,4740.0
35152,948.0
35153,1000.0
35154,524.0
35155,726.0
35156,1040.0
35157,3697.0
35158,782.0
35159,2317.0
35160,2442.0
35161,5499.0
35162,5358.0
35163,6664.0
35164,6213.0
35165,12755.0
35166,3193.0
35167,5898.0
35168,1966.0
35169,4063.0
35170,4197.0
35171,1865.0
35172,4414.0
35173,8991.0
35174,16059.0
35175,608.0
35176,735.0
35177,2912.0
35178,1723.0
35179,743.0
35180,1356.0
35181,4033.0
35182,974.0
35183,1082.0
35184,924.0
35185,936.0
35186,1649.0
35187,7341.0
35188,6076.0
35189,4538.0
35190,2048.0
35191,1909.0
35192,814.0
35193,734.0
35194,6223.0
35195,1140.0
35196,3713.0
35197,13939.0
35198,8779.0
35199,9314.0
35200,3794.0
35201,5580.0
35202,5845.0
35203,605.0
35204,4548.0
35205,5218.0
35206,8344.0
35207,3248.0
35208,1564.0
35209,17525.0
35210,3229.0
35211,2856.0
35212,5839.0
35213,1000.0
35214,880.0
35215,775.0
35216,936.0
35217,447.0
35218,5221.0
35219,2812.0
35220,4092.0
35221,720.0
35222,807.0
35223,5602.0
35224,1261.0
35225,746.0
35226,12896.0
35227,4540.0
35228,11856.0
35229,552.0
35230,1814.0
35231,2680.0
35232,907.0
35233,1292.0
35234,1197.0
35235,4007.0
35236,5817.0
35237,890.0
35238,18164.0
35239,490.0
35240,4691.0
35241,7270.0
35242,1033.0
35243,6344.0
35244,5260.0
35245,477.0
35246,3625.0
35247,2745.0
35248,2171.0
35249,5208.0
35250,1242.0
35251,596.0
35252,3570.0
35253,898.0
35254,586.0
35255,4144.0
35256,17141.0
35257,1125.0
35258,17801.0
35259,5020.0
35260,2862.0
35261,4133.0
35262,3403.0
35263,1656.0
35264,5822.0
35265,5759.0
35266,847.0
35267,3756.0
35268,1627.0
35269,854.0
35270,2010.0
35271,4630.0
35272,3154.0
35273,5544.0
35274,9645.0
35275,487.0
35276,18188.0
35277,590.0
35278,5134.0
35279,7094.0
35280,5158.0
35281,3566.0
35282,4640.0
35283,3318.0
35284,7480.0
35285,1873.0
35286,8489.0
35287,1013.0
35288,2885.0
35289,5887.0
35290,2568.0
35291,911.0
35292,3736.0
35293,1181.0
35294,7903.0
35295,1786.0
35296,849.0
35297,665.0
35298,4125.0
35299,8518.0
35300,645.0
35301,2163.0
35302,876.0
35303,2450.0
35304,828.0
35305,627.0
35306,957.0
35307,698.0
35308,4791.0
35309,6809.0
35310,3704.0
35311,401.0
35312,2923.0
35313,1235.0
35314,889.0
35315,4239.0
35316,3869.0
35317,4751.0
35318,891.0
35319,608.0
35320,17688.0
35321,2061.0
35322,1069.0
35323,4939.0
35324,789.0
35325,2698.0
35326,15348.0
35327,3900.0
35328,7286.0
35329,1207.0
35330,1743.0
35331,3714.0
35332,7340.0
35333,1340.0
35334,1547.0
35335,5426.0
35336,6108.0
35337,4536.0
35338,3146.0
35339,4268.0
35340,6741.0
35341,1299.0
35342,596.0
35343,5490.0
35344,7199.0
35345,6061.0
35346,666.0
35347,4368.0
35348,606.0
35349,4452.0
35350,1577.0
35351,1020.0
35352,2954.0
35353,1035.0
35354,789.0
35355,2134.0
35356,1682.0
35357,4635.0
35358,1181.0
35359,10164.0
35360,4755.0
35361,684.0
35362,1048.0
35363,851.0
35364,2726.0
35365,4002.0
35366,5832.0
35367,1553.0
35368,2308.0
35369,1235.0
35370,4034.0
35371,15385.0
35372,652.0
35373,975.0
35374,10521.0
35375,6441.0
35376,4435.0
35377,10927.0
35378,8592.0
35379,723.0
35380,865.0
35381,3573.0
35382,1257.0
35383,787.0
35384,11352.0
35385,9847.0
35386,708.0
35387,3758.0
35388,1264.0
35389,5325.0
35390,6096.0
35391,2730.0
35392,882.0
35393,680.0
35394,1922.0
35395,3478.0
35396,7655.0
35397,710.0
35398,1758.0
35399,3945.0
35400,1925.0
35401,10428.0
35402,618.0
35403,921.0
35404,5640.0
35405,789.0
35406,5819.0
35407,1250.0
35408,663.0
35409,7955.0
35410,3004.0
35411,1338.0
35412,5301.0
35413,653.0
35414,2338.0
35415,1963.0
35416,4077.0
35417,671.0
35418,3733.0
35419,1558.0
35420,669.0
35421,4771.0
35422,7127.0
35423,1767.0
35424,1192.0
35425,765.0
35426,1229.0
35427,4679.0
35428,5562.0
35429,3352.0
35430,938.0
35431,2809.0
35432,4162.0
35433,2777.0
35434,844.0
35435,827.0
35436,2278.0
35437,583.0
35438,702.0
35439,2428.0
35440,4305.0
35441,4102.0
35442,18242.0
35443,3669.0
35444,13287.0
35445,2664.0
35446,5390.0
35447,487.0
35448,781.0
35449,12099.0
35450,1235.0
